Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Transaction Date
TXN_3234877,coffee,4.0,2.0,8.0,2023-07-29
TXN_6368719,cake,4.0,3.0,12.0,2023-01-03
TXN_8852585,sandwich,4.0,4.0,16.0,2023-01-05
TXN_9201010,salad,1.0,5.0,5.0,2023-03-15
TXN_7817014,cookie,1.0,1.0,1.0,2023-02-06
TXN_2873990,sandwich,2.0,4.0,8.0,2023-03-12
TXN_3088796,sandwich,4.0,4.0,16.0,2023-08-16
TXN_3414935,coffee,4.0,2.0,8.0,2023-08-03
TXN_3607652,salad,4.0,5.0,20.0,2023-06-05
TXN_8502094,juice,5.0,3.0,15.0,2023-03-21
TXN_9068244,sandwich,5.0,4.0,20.0,2023-10-19
TXN_2696664,cookie,5.0,1.0,5.0,2023-01-07
TXN_7661609,error,1.0,3.0,3.0,2023-11-29
TXN_7633490,cookie,1.0,1.0,1.0,2023-10-27
TXN_9292230,tea,4.0,1.5,6.0,2023-07-14
TXN_1664665,error,3.0,3.0,9.0,2023-05-21
TXN_5081978,cake,1.0,3.0,3.0,2023-10-19
TXN_7314409,smoothie,5.0,4.0,20.0,2023-08-06
TXN_4573576,juice,2.0,3.0,6.0,2023-07-05
TXN_5645919,coffee,3.0,3.0,6.0,2023-01-17
TXN_8006668,tea,4.0,1.5,6.0,2023-12-22
TXN_8818168,juice,4.0,3.0,12.0,2023-07-20
TXN_4369043,juice,2.0,3.0,6.0,2023-03-25
TXN_3560062,cookie,1.0,1.0,1.0,2023-03-20
TXN_4769307,tea,5.0,1.5,7.5,2023-12-24
TXN_7270652,sandwich,1.0,4.0,4.0,2023-05-14
TXN_4991815,cake,5.0,3.0,15.0,2023-11-06
TXN_6360132,sandwich,4.0,4.0,16.0,2023-09-16
TXN_8199829,cake,2.0,3.0,6.0,2023-07-29
TXN_9166449,error,4.0,1.0,4.0,2023-07-31
TXN_7864939,sandwich,3.0,4.0,12.0,2023-08-19
TXN_2640701,salad,3.0,5.0,15.0,2023-05-07
TXN_3740963,salad,2.0,5.0,10.0,2023-01-22
TXN_8101633,sandwich,2.0,4.0,8.0,2023-08-10
TXN_6063966,juice,2.0,3.0,6.0,2023-10-24
TXN_3779640,tea,1.0,1.5,1.5,2023-05-16
TXN_8278833,cake,3.0,3.0,9.0,2023-02-26
TXN_8778598,sandwich,3.0,4.0,12.0,2023-09-02
TXN_7550103,cake,5.0,3.0,15.0,2023-01-19
TXN_3664656,cookie,5.0,1.0,5.0,2023-08-13
TXN_7296560,juice,2.0,3.0,6.0,2023-10-20
TXN_8136881,salad,3.0,5.0,15.0,2023-08-28
TXN_3981449,smoothie,2.0,4.0,8.0,2023-06-21
TXN_5427506,cake,3.0,3.0,9.0,2023-09-15
TXN_2641386,sandwich,3.0,4.0,12.0,2023-03-25
TXN_1485417,cookie,3.0,1.0,3.0,2023-02-06
TXN_4033802,tea,3.0,1.5,4.5,2023-03-02
TXN_7752124,error,3.0,4.0,12.0,2023-12-09
TXN_9762324,cake,2.0,3.0,6.0,2023-02-06
TXN_1628509,smoothie,5.0,4.0,20.0,2023-02-06
TXN_8259257,tea,3.0,1.5,3.0,2023-12-13
TXN_4183823,sandwich,4.0,4.0,16.0,2023-03-28
TXN_2239041,error,4.0,1.5,6.0,2023-10-24
TXN_4696439,cookie,1.0,1.0,1.0,2023-05-27
TXN_8826983,smoothie,5.0,4.0,20.0,2023-01-14
TXN_8267034,juice,2.0,3.0,6.0,2023-06-20
TXN_1959334,coffee,3.0,2.0,6.0,2023-06-29
TXN_6842808,tea,2.0,1.5,3.0,2023-10-22
TXN_2947822,cake,4.0,3.0,12.0,2023-10-27
TXN_5531712,juice,2.0,1.5,3.0,2023-01-09
TXN_2148838,sandwich,2.0,4.0,8.0,2023-08-05
TXN_1330506,cookie,3.0,1.0,3.0,2023-11-10
TXN_5898743,juice,4.0,3.0,8.0,2023-02-06
TXN_8957369,salad,4.0,5.0,20.0,2023-10-18
TXN_9340653,smoothie,1.0,4.0,4.0,2023-10-19
TXN_2493446,sandwich,1.0,4.0,4.0,2023-05-19
TXN_4538354,juice,3.0,3.0,9.0,2023-04-21
TXN_7098730,cake,2.0,3.0,6.0,2023-11-10
TXN_7533411,cookie,3.0,1.0,1.0,2023-11-09
TXN_2690314,tea,5.0,1.5,7.5,2023-08-10
TXN_8171171,coffee,1.0,2.0,2.0,2023-05-13
TXN_3791639,juice,4.0,3.0,12.0,2023-02-06
TXN_4546375,error,1.0,5.0,5.0,2023-02-20
TXN_1387401,cookie,4.0,1.0,4.0,2023-10-19
TXN_6727029,tea,2.0,1.5,3.0,2023-07-07
TXN_3917193,juice,5.0,3.0,15.0,2023-11-17
TXN_8518516,sandwich,4.0,4.0,16.0,2023-08-16
TXN_2062854,sandwich,4.0,4.0,16.0,2023-12-01
TXN_4075863,smoothie,3.0,4.0,8.0,2023-05-21
TXN_5624860,tea,3.0,1.5,4.5,2023-08-22
TXN_4621665,smoothie,5.0,3.0,20.0,2023-01-17
TXN_7837381,sandwich,5.0,4.0,20.0,2023-07-17
TXN_1725926,juice,5.0,3.0,15.0,2023-12-23
TXN_3403173,salad,1.0,5.0,5.0,2023-06-24
TXN_4186681,error,4.0,3.0,6.0,2023-05-24
TXN_4152036,error,3.0,3.0,6.0,2023-02-06
TXN_4059912,error,3.0,4.0,12.0,2023-04-21
TXN_3381656,cake,5.0,3.0,15.0,2023-10-26
TXN_9956154,cake,4.0,3.0,12.0,2023-05-11
TXN_7110444,error,4.0,5.0,20.0,2023-12-07
TXN_6250692,sandwich,1.0,4.0,4.0,2023-09-01
TXN_9452225,tea,1.0,1.5,1.5,2023-02-26
TXN_9113574,coffee,4.0,2.0,8.0,2023-01-04
TXN_5813015,cookie,5.0,1.0,5.0,2023-10-07
TXN_3213035,smoothie,4.0,4.0,16.0,2023-05-21
TXN_3789752,juice,3.0,3.0,9.0,2023-12-16
TXN_7578769,sandwich,5.0,4.0,20.0,2023-01-30
TXN_3515664,coffee,2.0,2.0,4.0,2023-09-25
TXN_6209258,juice,1.0,3.0,3.0,2023-03-06
TXN_8594004,cookie,4.0,1.0,4.0,2023-02-25
TXN_6422433,sandwich,5.0,4.0,20.0,2023-05-09
TXN_2865033,coffee,2.0,2.0,8.0,2023-08-03
TXN_5547519,salad,4.0,5.0,20.0,2023-05-13
TXN_3810451,juice,4.0,3.0,12.0,2023-02-06
TXN_4669664,cookie,1.0,1.0,1.0,2023-12-21
TXN_9470612,cake,3.0,3.0,9.0,2023-04-30
TXN_7507962,smoothie,4.0,3.0,16.0,2023-06-22
TXN_1109715,cake,1.0,3.0,3.0,2023-07-15
TXN_8320245,tea,3.0,1.5,4.5,2023-04-09
TXN_5904646,smoothie,1.0,4.0,4.0,2023-03-26
TXN_4498526,smoothie,3.0,4.0,12.0,2023-06-20
TXN_2744907,salad,2.0,5.0,10.0,2023-02-06
TXN_5209585,tea,2.0,1.5,3.0,2023-08-12
TXN_2213556,coffee,1.0,2.0,2.0,2023-05-30
TXN_3826038,salad,1.0,5.0,5.0,2023-10-20
TXN_7596587,tea,3.0,1.5,4.5,2023-02-08
TXN_7380277,sandwich,4.0,4.0,16.0,2023-04-24
TXN_1353479,smoothie,4.0,4.0,16.0,2023-09-20
TXN_6054137,juice,3.0,3.0,9.0,2023-05-09
TXN_7609853,sandwich,3.0,4.0,4.0,2023-04-22
TXN_9266394,cookie,2.0,1.0,2.0,2023-07-12
TXN_5448157,unknown,3.0,1.0,3.0,2023-01-11
TXN_8298311,tea,2.0,1.5,3.0,2023-02-06
TXN_6744866,tea,4.0,1.5,6.0,2023-02-06
TXN_6152588,coffee,3.0,2.0,6.0,2023-11-21
TXN_6569656,unknown,5.0,1.0,5.0,2023-02-28
TXN_2156206,smoothie,2.0,4.0,8.0,2023-02-04
TXN_3142258,salad,4.0,5.0,8.0,2023-11-03
TXN_5739806,smoothie,3.0,4.0,12.0,2023-09-18
TXN_9228978,coffee,5.0,2.0,10.0,2023-02-09
TXN_5897205,cookie,1.0,1.0,1.0,2023-06-10
TXN_1556652,cake,5.0,3.0,15.0,2023-04-06
TXN_8608765,salad,4.0,5.0,20.0,2023-09-02
TXN_8764825,smoothie,3.0,4.0,12.0,2023-02-06
TXN_7353972,unknown,4.0,3.0,12.0,2023-02-02
TXN_1124753,salad,4.0,5.0,20.0,2023-10-19
TXN_9410981,cookie,2.0,1.0,2.0,2023-02-07
TXN_9349962,juice,4.0,4.0,16.0,2023-02-06
TXN_7611120,juice,2.0,3.0,6.0,2023-03-30
TXN_2106959,sandwich,5.0,4.0,20.0,2023-09-05
TXN_2237115,coffee,1.0,2.0,2.0,2023-01-13
TXN_6836137,cake,4.0,3.0,12.0,2023-08-30
TXN_6316959,tea,2.0,1.5,3.0,2023-11-10
TXN_2265984,cookie,5.0,1.0,5.0,2023-10-18
TXN_6352917,salad,5.0,5.0,8.0,2023-05-05
TXN_9564123,cake,4.0,3.0,12.0,2023-03-23
TXN_3946544,cake,5.0,3.0,15.0,2023-02-06
TXN_1123138,salad,1.0,5.0,5.0,2023-02-10
TXN_9212503,salad,2.0,5.0,10.0,2023-10-08
TXN_1921262,sandwich,3.0,4.0,8.0,2023-11-24
TXN_1259824,cookie,3.0,1.0,5.0,2023-04-29
TXN_6868049,juice,5.0,3.0,15.0,2023-02-06
TXN_2806243,salad,4.0,5.0,20.0,2023-01-14
TXN_9759896,tea,4.0,1.5,6.0,2023-12-02
TXN_7560807,salad,2.0,5.0,10.0,2023-04-16
TXN_3286932,cookie,1.0,1.0,1.0,2023-07-11
TXN_3481470,salad,4.0,5.0,20.0,2023-12-24
TXN_9907327,salad,3.0,5.0,10.0,2023-10-07
TXN_3469469,cookie,1.0,1.0,1.0,2023-10-25
TXN_2681833,unknown,3.0,1.0,3.0,2023-10-05
TXN_3179966,tea,2.0,1.5,3.0,2023-05-27
TXN_9289174,cake,3.0,3.0,12.0,2023-12-30
TXN_3629351,cake,1.0,3.0,3.0,2023-07-21
TXN_3142836,cake,2.0,3.0,6.0,2023-11-01
TXN_4998786,cake,5.0,3.0,15.0,2023-10-25
TXN_7228816,salad,1.0,3.0,5.0,2023-04-21
TXN_6904590,coffee,4.0,2.0,8.0,2023-02-19
TXN_2126408,cookie,3.0,1.0,3.0,2023-10-19
TXN_8664315,salad,2.0,5.0,10.0,2023-08-14
TXN_8958593,juice,5.0,3.0,15.0,2023-07-08
TXN_2383598,sandwich,2.0,4.0,8.0,2023-09-19
TXN_2211685,smoothie,1.0,4.0,4.0,2023-06-06
TXN_1503602,tea,5.0,1.5,7.5,2023-12-16
TXN_2962976,juice,3.0,3.0,8.0,2023-03-17
TXN_8716752,juice,1.0,3.0,3.0,2023-12-05
TXN_4266787,juice,4.0,3.0,12.0,2023-01-12
TXN_5933480,sandwich,3.0,4.0,12.0,2023-09-04
TXN_8255965,juice,3.0,3.0,6.0,2023-11-16
TXN_4364091,smoothie,1.0,4.0,4.0,2023-04-14
TXN_9203920,juice,4.0,3.0,12.0,2023-11-01
TXN_8964812,salad,4.0,3.0,20.0,2023-10-14
TXN_6721531,tea,4.0,1.5,6.0,2023-03-06
TXN_5447508,sandwich,3.0,4.0,12.0,2023-06-28
TXN_5686113,sandwich,5.0,4.0,20.0,2023-09-09
TXN_9239779,salad,1.0,5.0,5.0,2023-01-09
TXN_9265319,salad,3.0,5.0,15.0,2023-11-15
TXN_9265313,cake,3.0,3.0,9.0,2023-10-01
TXN_3397609,smoothie,2.0,4.0,8.0,2023-07-22
TXN_9347203,sandwich,5.0,4.0,20.0,2023-04-15
TXN_2132186,salad,1.0,5.0,5.0,2023-02-01
TXN_3383926,cake,3.0,3.0,9.0,2023-07-08
TXN_3130548,cookie,4.0,1.0,4.0,2023-08-21
TXN_9356512,salad,3.0,5.0,15.0,2023-06-06
TXN_7993951,tea,2.0,1.5,3.0,2023-12-14
TXN_6362093,juice,3.0,2.0,6.0,2023-03-19
TXN_4876440,cookie,3.0,1.0,3.0,2023-07-01
TXN_9323513,cake,3.0,3.0,9.0,2023-05-04
TXN_9097641,cake,4.0,3.0,12.0,2023-12-16
TXN_1775884,juice,4.0,3.0,12.0,2023-10-08
TXN_8536115,cake,1.0,3.0,3.0,2023-07-11
TXN_8032010,tea,1.0,1.5,1.5,2023-06-14
TXN_2915281,cookie,1.0,1.0,1.0,2023-07-01
TXN_3468006,smoothie,3.0,4.0,12.0,2023-07-28
TXN_7604541,juice,4.0,3.0,12.0,2023-04-16
TXN_7806146,cake,3.0,3.0,9.0,2023-01-30
TXN_9238689,cake,1.0,3.0,3.0,2023-03-09
TXN_2601689,salad,4.0,5.0,20.0,2023-01-14
TXN_6428182,cake,5.0,3.0,15.0,2023-11-10
TXN_6830557,coffee,3.0,2.0,6.0,2023-11-08
TXN_6371264,smoothie,5.0,4.0,20.0,2023-02-27
TXN_4663299,unknown,4.0,4.0,16.0,2023-12-26
TXN_9236713,cookie,5.0,1.0,5.0,2023-09-13
TXN_1079239,smoothie,1.0,3.0,4.0,2023-02-08
TXN_4690833,cake,1.0,3.0,3.0,2023-05-23
TXN_7946489,juice,1.0,3.0,3.0,2023-09-11
TXN_8661288,salad,2.0,5.0,10.0,2023-01-27
TXN_7187207,coffee,5.0,2.0,10.0,2023-02-18
TXN_4679409,error,3.0,2.0,2.0,2023-03-25
TXN_2866147,juice,2.0,3.0,6.0,2023-08-28
TXN_5637677,unknown,2.0,3.0,6.0,2023-08-24
TXN_7444541,salad,2.0,5.0,10.0,2023-11-29
TXN_6046604,cookie,5.0,1.0,5.0,2023-06-29
TXN_6111710,salad,3.0,5.0,15.0,2023-06-18
TXN_5476465,cake,3.0,3.0,12.0,2023-06-23
TXN_7688650,tea,2.0,1.5,3.0,2023-10-26
TXN_4570711,sandwich,4.0,4.0,16.0,2023-12-11
TXN_5242469,coffee,4.0,2.0,8.0,2023-04-01
TXN_2977414,cake,4.0,3.0,8.0,2023-06-09
TXN_8938144,coffee,2.0,2.0,4.0,2023-01-27
TXN_6434414,juice,1.0,2.0,8.0,2023-03-10
TXN_1655100,cake,4.0,3.0,12.0,2023-12-20
TXN_1526864,smoothie,3.0,4.0,12.0,2023-01-27
TXN_1279428,salad,1.0,5.0,5.0,2023-03-02
TXN_9866728,juice,1.0,3.0,3.0,2023-10-26
TXN_1706201,coffee,3.0,2.0,6.0,2023-08-23
TXN_2498488,smoothie,2.0,4.0,8.0,2023-12-06
TXN_5387067,salad,3.0,5.0,15.0,2023-06-11
TXN_4431179,sandwich,3.0,4.0,12.0,2023-08-13
TXN_5051924,tea,5.0,1.5,7.5,2023-05-23
TXN_9033890,salad,1.0,5.0,5.0,2023-08-05
TXN_1777959,tea,5.0,1.5,7.5,2023-10-18
TXN_3574059,cake,1.0,3.0,3.0,2023-01-18
TXN_8386792,coffee,3.0,2.0,6.0,2023-10-05
TXN_2108894,sandwich,4.0,4.0,16.0,2023-10-30
TXN_6347472,tea,1.0,1.5,1.5,2023-03-22
TXN_8699110,salad,3.0,5.0,15.0,2023-10-11
TXN_7188412,sandwich,1.0,4.0,4.0,2023-08-08
TXN_6178152,unknown,5.0,1.5,7.5,2023-12-26
TXN_3477767,cookie,3.0,3.0,3.0,2023-02-06
TXN_8345723,sandwich,1.0,4.0,4.0,2023-08-27
TXN_9989415,smoothie,5.0,3.0,20.0,2023-05-26
TXN_4476634,tea,2.0,1.5,3.0,2023-06-16
TXN_1932897,cookie,1.0,1.0,1.0,2023-02-06
TXN_2178964,tea,4.0,1.5,6.0,2023-12-25
TXN_5213542,unknown,3.0,2.0,6.0,2023-08-21
TXN_7889745,sandwich,4.0,4.0,16.0,2023-01-25
TXN_7020671,coffee,1.0,2.0,2.0,2023-09-01
TXN_8297135,unknown,2.0,4.0,8.0,2023-09-16
TXN_6581437,coffee,5.0,2.0,10.0,2023-10-23
TXN_1347965,cookie,5.0,1.0,5.0,2023-02-19
TXN_6128621,salad,3.0,5.0,15.0,2023-11-10
TXN_5758199,coffee,4.0,2.0,8.0,2023-06-11
TXN_3145041,tea,5.0,1.5,7.5,2023-09-23
TXN_9960577,sandwich,1.0,4.0,4.0,2023-06-24
TXN_1349738,sandwich,3.0,4.0,8.0,2023-03-26
TXN_4512118,coffee,2.0,2.0,4.0,2023-04-20
TXN_5763254,coffee,3.0,3.0,6.0,2023-09-15
TXN_8696094,sandwich,3.0,4.0,8.0,2023-05-14
TXN_8114990,juice,1.0,3.0,3.0,2023-02-27
TXN_4961655,juice,5.0,3.0,15.0,2023-05-06
TXN_5595352,juice,1.0,3.0,3.0,2023-02-20
TXN_2070818,smoothie,5.0,4.0,20.0,2023-06-05
TXN_1090854,cookie,3.0,1.0,3.0,2023-01-07
TXN_1869814,tea,1.0,1.5,1.5,2023-05-24
TXN_8296518,unknown,2.0,4.0,8.0,2023-02-08
TXN_6910915,tea,4.0,1.5,6.0,2023-05-06
TXN_3183527,coffee,3.0,2.0,6.0,2023-10-26
TXN_6916047,coffee,2.0,2.0,8.0,2023-02-06
TXN_5787508,error,3.0,3.0,9.0,2023-07-23
TXN_2611960,sandwich,3.0,4.0,12.0,2023-09-11
TXN_7923140,coffee,2.0,2.0,4.0,2023-04-02
TXN_5229169,juice,2.0,3.0,6.0,2023-09-08
TXN_1018880,smoothie,5.0,4.0,20.0,2023-07-15
TXN_4074732,salad,3.0,3.0,15.0,2023-04-09
TXN_9409728,tea,2.0,1.5,3.0,2023-03-06
TXN_5840223,tea,4.0,3.0,6.0,2023-12-20
TXN_5576265,smoothie,4.0,4.0,16.0,2023-04-08
TXN_7399897,juice,4.0,3.0,12.0,2023-11-14
TXN_5098938,tea,5.0,1.5,7.5,2023-05-06
TXN_6119823,tea,2.0,1.5,3.0,2023-06-13
TXN_7308222,salad,2.0,3.0,10.0,2023-03-09
TXN_5408625,cookie,5.0,1.0,5.0,2023-08-14
TXN_5969754,tea,4.0,1.5,6.0,2023-01-29
TXN_4809497,tea,4.0,1.5,6.0,2023-02-06
TXN_2392934,unknown,2.0,2.0,4.0,2023-11-25
TXN_5728991,salad,3.0,5.0,10.0,2023-01-01
TXN_7608816,juice,3.0,3.0,9.0,2023-11-07
TXN_1046394,smoothie,1.0,4.0,4.0,2023-04-29
TXN_3228823,juice,5.0,1.5,7.5,2023-01-06
TXN_2269396,coffee,3.0,2.0,6.0,2023-10-26
TXN_9263967,cookie,3.0,1.0,3.0,2023-09-14
TXN_6540946,juice,4.0,3.0,12.0,2023-10-08
TXN_6571898,juice,3.0,3.0,9.0,2023-02-02
TXN_4498370,smoothie,4.0,4.0,16.0,2023-07-24
TXN_4015710,juice,4.0,3.0,12.0,2023-05-18
TXN_4600048,cookie,3.0,1.0,2.0,2023-10-30
TXN_2108486,juice,4.0,3.0,12.0,2023-12-28
TXN_7019782,smoothie,3.0,4.0,20.0,2023-10-16
TXN_5228270,juice,3.0,3.0,9.0,2023-04-12
TXN_4387303,cookie,1.0,1.0,1.0,2023-06-27
TXN_4637016,salad,3.0,5.0,15.0,2023-02-06
TXN_7786214,smoothie,1.0,3.0,4.0,2023-11-25
TXN_9587884,tea,2.0,1.5,3.0,2023-01-05
TXN_4625910,juice,1.0,3.0,3.0,2023-01-17
TXN_8250731,cookie,2.0,1.0,2.0,2023-08-24
TXN_3605929,smoothie,2.0,4.0,8.0,2023-04-26
TXN_4953450,cookie,4.0,1.0,8.0,2023-03-10
TXN_5315441,smoothie,5.0,4.0,20.0,2023-10-31
TXN_9196322,cookie,4.0,1.0,4.0,2023-08-12
TXN_4009547,juice,4.0,3.0,12.0,2023-05-13
TXN_3394710,sandwich,3.0,4.0,4.0,2023-10-22
TXN_8354174,error,3.0,2.0,8.0,2023-12-29
TXN_5931292,error,2.0,4.0,8.0,2023-12-18
TXN_2109416,sandwich,1.0,4.0,4.0,2023-09-21
TXN_8776606,unknown,4.0,5.0,20.0,2023-07-24
TXN_1063366,juice,3.0,3.0,9.0,2023-03-20
TXN_2393500,juice,1.0,3.0,3.0,2023-12-15
TXN_9738758,coffee,1.0,2.0,8.0,2023-12-31
TXN_7838465,sandwich,3.0,4.0,12.0,2023-06-15
TXN_2447261,cookie,3.0,1.0,3.0,2023-10-15
TXN_6609947,error,3.0,3.0,9.0,2023-05-29
TXN_9036453,juice,1.0,4.0,4.0,2023-02-08
TXN_2611990,cookie,3.0,1.0,3.0,2023-10-25
TXN_1460963,coffee,3.0,2.0,6.0,2023-02-10
TXN_1713128,smoothie,3.0,4.0,12.0,2023-05-01
TXN_4501168,error,1.0,1.5,1.5,2023-06-28
TXN_2840323,tea,4.0,1.5,6.0,2023-05-07
TXN_6691767,salad,2.0,5.0,10.0,2023-02-05
TXN_7280191,coffee,3.0,2.0,6.0,2023-08-23
TXN_6932070,tea,4.0,1.5,6.0,2023-06-10
TXN_3502743,juice,5.0,4.0,20.0,2023-02-28
TXN_2815335,juice,5.0,3.0,15.0,2023-03-30
TXN_4916272,tea,3.0,1.5,4.5,2023-03-03
TXN_7940202,juice,1.0,3.0,4.0,2023-07-23
TXN_5489408,cookie,1.0,1.0,1.0,2023-05-02
TXN_4640977,cookie,3.0,1.0,3.0,2023-02-11
TXN_8563346,unknown,3.0,2.0,6.0,2023-10-24
TXN_3172751,juice,5.0,3.0,15.0,2023-02-06
TXN_7896721,cake,3.0,3.0,9.0,2023-04-22
TXN_8973563,coffee,1.0,2.0,2.0,2023-10-08
TXN_4827371,salad,2.0,5.0,10.0,2023-06-20
TXN_1559313,smoothie,2.0,4.0,8.0,2023-12-02
TXN_7384923,sandwich,2.0,4.0,8.0,2023-01-24
TXN_7906197,sandwich,5.0,4.0,20.0,2023-01-02
TXN_9018535,cookie,2.0,3.0,2.0,2023-05-05
TXN_9103318,sandwich,2.0,4.0,8.0,2023-11-13
TXN_8066743,tea,3.0,1.5,4.5,2023-11-13
TXN_9658677,cake,3.0,3.0,12.0,2023-02-06
TXN_8647575,tea,3.0,1.5,3.0,2023-02-08
TXN_6376175,juice,4.0,3.0,12.0,2023-02-24
TXN_9840274,sandwich,5.0,4.0,20.0,2023-02-25
TXN_4912458,cake,4.0,3.0,12.0,2023-06-12
TXN_7982985,cookie,1.0,1.0,1.0,2023-01-27
TXN_2855581,coffee,4.0,2.0,8.0,2023-10-23
TXN_7585348,cake,3.0,3.0,9.0,2023-03-16
TXN_8249251,cake,3.0,3.0,9.0,2023-01-01
TXN_4005014,sandwich,1.0,4.0,4.0,2023-07-10
TXN_3106215,smoothie,3.0,4.0,8.0,2023-04-15
TXN_4478185,cake,2.0,3.0,6.0,2023-08-25
TXN_7815651,salad,1.0,3.0,5.0,2023-01-16
TXN_3461209,juice,4.0,3.0,12.0,2023-04-26
TXN_9498325,salad,1.0,5.0,5.0,2023-04-04
TXN_1026827,cookie,4.0,1.0,4.0,2023-01-02
TXN_4479052,salad,3.0,5.0,20.0,2023-12-05
TXN_7269513,salad,3.0,5.0,15.0,2023-05-12
TXN_5134545,tea,5.0,1.5,7.5,2023-10-17
TXN_7997144,juice,4.0,3.0,12.0,2023-02-25
TXN_7315198,salad,2.0,3.0,10.0,2023-09-23
TXN_3363831,juice,3.0,3.0,9.0,2023-05-10
TXN_5369555,juice,4.0,3.0,12.0,2023-02-24
TXN_6208034,cake,1.0,3.0,3.0,2023-08-29
TXN_8187656,tea,4.0,1.5,6.0,2023-05-01
TXN_6463415,coffee,3.0,2.0,6.0,2023-04-12
TXN_1461895,juice,5.0,3.0,15.0,2023-06-17
TXN_3197752,smoothie,2.0,4.0,8.0,2023-03-10
TXN_3112175,coffee,4.0,2.0,8.0,2023-03-16
TXN_6439579,tea,5.0,1.5,7.5,2023-03-23
TXN_4944121,unknown,2.0,2.0,4.0,2023-05-29
TXN_5590805,cake,1.0,3.0,3.0,2023-01-25
TXN_4634772,juice,3.0,3.0,9.0,2023-01-12
TXN_3519066,cake,1.0,3.0,3.0,2023-11-08
TXN_8034156,sandwich,1.0,4.0,4.0,2023-07-22
TXN_2163229,cookie,4.0,1.0,4.0,2023-12-21
TXN_4109764,juice,3.0,3.0,8.0,2023-07-12
TXN_1343750,cookie,2.0,1.0,2.0,2023-02-15
TXN_6387964,tea,5.0,1.5,7.5,2023-08-07
TXN_2743397,cake,2.0,3.0,6.0,2023-10-03
TXN_8022689,tea,1.0,1.5,1.5,2023-06-15
TXN_3547825,cookie,3.0,1.0,3.0,2023-09-04
TXN_9101792,coffee,5.0,2.0,10.0,2023-06-13
TXN_3463928,juice,4.0,1.5,6.0,2023-06-07
TXN_8503406,smoothie,2.0,4.0,8.0,2023-02-15
TXN_1992966,smoothie,5.0,4.0,20.0,2023-08-09
TXN_2179458,juice,1.0,3.0,3.0,2023-10-23
TXN_5648512,unknown,4.0,3.0,12.0,2023-01-30
TXN_8689416,juice,5.0,3.0,15.0,2023-03-19
TXN_1964555,smoothie,2.0,4.0,8.0,2023-04-11
TXN_9402247,salad,3.0,3.0,15.0,2023-02-06
TXN_1794862,cake,2.0,3.0,6.0,2023-07-16
TXN_5780615,smoothie,3.0,4.0,8.0,2023-12-24
TXN_2416816,smoothie,5.0,4.0,20.0,2023-10-19
TXN_8005682,coffee,2.0,2.0,4.0,2023-03-16
TXN_9959813,sandwich,4.0,4.0,16.0,2023-09-05
TXN_7675823,tea,5.0,1.5,7.5,2023-02-06
TXN_3110343,tea,3.0,1.5,7.5,2023-06-24
TXN_7913451,sandwich,5.0,4.0,20.0,2023-12-05
TXN_1901729,cake,2.0,3.0,6.0,2023-03-18
TXN_5934059,juice,3.0,3.0,12.0,2023-09-26
TXN_8717428,salad,3.0,5.0,15.0,2023-02-06
TXN_2098878,juice,2.0,3.0,6.0,2023-08-19
TXN_9536472,juice,5.0,3.0,15.0,2023-11-12
TXN_6696913,cake,4.0,3.0,12.0,2023-10-22
TXN_9561832,juice,3.0,4.0,12.0,2023-10-29
TXN_8888153,coffee,5.0,2.0,10.0,2023-12-16
TXN_3790025,error,1.0,4.0,4.0,2023-10-07
TXN_2820693,salad,3.0,3.0,15.0,2023-05-05
TXN_5661147,cake,1.0,3.0,3.0,2023-11-06
TXN_3746260,smoothie,5.0,4.0,20.0,2023-08-26
TXN_7805035,smoothie,3.0,4.0,12.0,2023-05-18
TXN_2058243,smoothie,5.0,4.0,20.0,2023-03-19
TXN_5710748,salad,1.0,5.0,5.0,2023-10-31
TXN_3725837,coffee,5.0,2.0,10.0,2023-10-22
TXN_5132327,smoothie,3.0,4.0,20.0,2023-01-25
TXN_1575608,sandwich,3.0,3.0,20.0,2023-01-05
TXN_4594922,salad,2.0,5.0,10.0,2023-06-19
TXN_5445318,cookie,1.0,1.0,1.0,2023-02-16
TXN_2391446,sandwich,3.0,4.0,12.0,2023-12-06
TXN_2826603,salad,2.0,5.0,10.0,2023-06-22
TXN_3489940,error,3.0,1.0,3.0,2023-12-15
TXN_2526667,error,3.0,3.0,9.0,2023-06-10
TXN_3760598,cake,3.0,3.0,9.0,2023-10-24
TXN_7679707,tea,1.0,1.5,1.5,2023-07-22
TXN_3831364,tea,1.0,1.5,1.5,2023-03-03
TXN_5038513,cookie,2.0,3.0,2.0,2023-10-24
TXN_5007619,cake,5.0,3.0,15.0,2023-07-05
TXN_5124870,tea,1.0,1.5,1.5,2023-08-11
TXN_8229546,smoothie,2.0,4.0,8.0,2023-10-16
TXN_3173923,cookie,2.0,1.0,2.0,2023-06-29
TXN_8460786,coffee,1.0,2.0,2.0,2023-05-17
TXN_7078232,error,5.0,3.0,15.0,2023-11-21
TXN_7833800,coffee,2.0,2.0,4.0,2023-02-06
TXN_9625287,juice,2.0,3.0,6.0,2023-07-08
TXN_3135132,sandwich,4.0,4.0,16.0,2023-02-06
TXN_4779440,cookie,1.0,1.0,1.0,2023-07-12
TXN_7337979,coffee,1.0,2.0,2.0,2023-05-27
